Date,cpi,fed_rate,unemployment_rate,industrial_output,oil_price,close,sp500_return
2012-08-21,229.918,0.13,8.1,97.2734,96.55,1413.1700439453125,-0.003497536135912971
2012-08-22,229.918,0.13,8.1,97.2734,96.89,1413.489990234375,0.0002264032488046297
2012-08-23,229.918,0.13,8.1,97.2734,95.87,1402.0799560546875,-0.008072242646582573
2012-08-24,229.918,0.13,8.1,97.2734,95.78,1411.1300048828125,0.006454730908207917
2012-08-25,229.918,0.13,8.1,97.2734,95.78,1411.1300048828125,0.006454730908207917
2012-08-26,229.918,0.13,8.1,97.2734,95.78,1411.1300048828125,0.006454730908207917
2012-08-27,229.918,0.13,8.1,97.2734,95.54,1410.43994140625,-0.0004890148137838279
2012-08-28,229.918,0.13,8.1,97.2734,96.3,1409.300048828125,-0.0008081822874276279
2012-08-29,229.918,0.13,8.1,97.2734,95.5,1410.489990234375,0.0008443492265819419
2012-08-30,229.918,0.13,8.1,97.2734,94.61,1399.47998046875,-0.00780580496271055
2012-08-31,229.918,0.13,8.1,97.2734,96.47,1406.5799560546875,0.0050732955705157234
2012-09-01,231.015,0.14,7.8,97.2217,96.47,1406.5799560546875,0.0050732955705157234
2012-09-02,231.015,0.14,7.8,97.2217,96.47,1406.5799560546875,0.0050732955705157234
2012-09-03,231.015,0.14,7.8,97.2217,96.47,1406.5799560546875,0.0050732955705157234
2012-09-04,231.015,0.14,7.8,97.2217,95.34,1404.93994140625,-0.0011659590635981765
2012-09-05,231.015,0.14,7.8,97.2217,95.37,1403.43994140625,-0.0010676612969652277
2012-09-06,231.015,0.14,7.8,97.2217,95.58,1432.1199951171875,0.020435540463669577
2012-09-07,231.015,0.14,7.8,97.2217,96.41,1437.9200439453125,0.0040499740579702515
2012-09-08,231.015,0.14,7.8,97.2217,96.41,1437.9200439453125,0.0040499740579702515
2012-09-09,231.015,0.14,7.8,97.2217,96.41,1437.9200439453125,0.0040499740579702515
2012-09-10,231.015,0.14,7.8,97.2217,96.52,1429.0799560546875,-0.006147829935223559
2012-09-11,231.015,0.14,7.8,97.2217,97.03,1433.56005859375,0.0031349558295050706
2012-09-12,231.015,0.14,7.8,97.2217,97.02,1436.56005859375,0.002092692232889659
2012-09-13,231.015,0.14,7.8,97.2217,98.3,1459.989990234375,0.01630974737217783
2012-09-14,231.015,0.14,7.8,97.2217,98.94,1465.77001953125,0.003958951318527193
2012-09-15,231.015,0.14,7.8,97.2217,98.94,1465.77001953125,0.003958951318527193
2012-09-16,231.015,0.14,7.8,97.2217,98.94,1465.77001953125,0.003958951318527193
2012-09-17,231.015,0.14,7.8,97.2217,96.51,1461.18994140625,-0.003124690820504483
2012-09-18,231.015,0.14,7.8,97.2217,95.25,1459.3199462890625,-0.0012797755200721905
2012-09-19,231.015,0.14,7.8,97.2217,91.97,1461.050048828125,0.001185553958514829
2012-09-20,231.015,0.14,7.8,97.2217,92.14,1460.260009765625,-0.0005407337436069692
2012-09-21,231.015,0.14,7.8,97.2217,92.64,1460.1500244140625,-7.531901909729743e-05
2012-09-22,231.015,0.14,7.8,97.2217,92.64,1460.1500244140625,-7.531901909729743e-05
2012-09-23,231.015,0.14,7.8,97.2217,92.64,1460.1500244140625,-7.531901909729743e-05
2012-09-24,231.015,0.14,7.8,97.2217,91.68,1456.8900146484375,-0.002232653981520283
2012-09-25,231.015,0.14,7.8,97.2217,91.07,1441.5899658203125,-0.0105018557847808
2012-09-26,231.015,0.14,7.8,97.2217,89.92,1433.3199462890625,-0.0057367349435899495
2012-09-27,231.015,0.14,7.8,97.2217,91.89,1447.1500244140625,0.009648981834660786
2012-09-28,231.015,0.14,7.8,97.2217,92.18,1440.6700439453125,-0.004477753072888002
2012-09-29,231.015,0.14,7.8,97.2217,92.18,1440.6700439453125,-0.004477753072888002
2012-09-30,231.015,0.14,7.8,97.2217,92.18,1440.6700439453125,-0.004477753072888002
2012-10-01,231.638,0.16,7.8,97.5311,92.44,1444.489990234375,0.002651506710448004
2012-10-02,231.638,0.16,7.8,97.5311,91.88,1445.75,0.0008722869484341089
2012-10-03,231.638,0.16,7.8,97.5311,88.19,1450.989990234375,0.0036244096381636837
2012-10-04,231.638,0.16,7.8,97.5311,91.69,1461.4000244140625,0.007174435557619541
2012-10-05,231.638,0.16,7.8,97.5311,89.87,1460.9300537109375,-0.00032158936312698394
2012-10-06,231.638,0.16,7.8,97.5311,89.87,1460.9300537109375,-0.00032158936312698394
2012-10-07,231.638,0.16,7.8,97.5311,89.87,1460.9300537109375,-0.00032158936312698394
2012-10-08,231.638,0.16,7.8,97.5311,89.43,1455.8800048828125,-0.0034567355331607263
2012-10-09,231.638,0.16,7.8,97.5311,92.42,1441.47998046875,-0.00989094181235195
2012-10-10,231.638,0.16,7.8,97.5311,91.24,1432.56005859375,-0.006188030354815854
2012-10-11,231.638,0.16,7.8,97.5311,92.19,1432.8399658203125,0.00019538952303133073
2012-10-12,231.638,0.16,7.8,97.5311,91.83,1428.5899658203125,-0.0029661372528556607
2012-10-13,231.638,0.16,7.8,97.5311,91.83,1428.5899658203125,-0.0029661372528556607
2012-10-14,231.638,0.16,7.8,97.5311,91.83,1428.5899658203125,-0.0029661372528556607
2012-10-15,231.638,0.16,7.8,97.5311,91.84,1440.1300048828125,0.008077922524027725
2012-10-16,231.638,0.16,7.8,97.5311,92.07,1454.9200439453125,0.010269933278491461
2012-10-17,231.638,0.16,7.8,97.5311,92.04,1460.9100341796875,0.004117058019306619
2012-10-18,231.638,0.16,7.8,97.5311,92.0,1457.3399658203125,-0.0024437290975140025
2012-10-19,231.638,0.16,7.8,97.5311,90.0,1433.18994140625,-0.016571304555192734
2012-10-20,231.638,0.16,7.8,97.5311,90.0,1433.18994140625,-0.016571304555192734
2012-10-21,231.638,0.16,7.8,97.5311,90.0,1433.18994140625,-0.016571304555192734
2012-10-22,231.638,0.16,7.8,97.5311,88.3,1433.8199462890625,0.00043958226653084687
2012-10-23,231.638,0.16,7.8,97.5311,86.65,1413.1099853515625,-0.01444390628760639
2012-10-24,231.638,0.16,7.8,97.5311,85.39,1408.75,-0.0030853828766044256
2012-10-25,231.638,0.16,7.8,97.5311,85.59,1412.969970703125,0.002995542646406335
2012-10-26,231.638,0.16,7.8,97.5311,85.84,1411.93994140625,-0.0007289817322603254
2012-10-27,231.638,0.16,7.8,97.5311,85.84,1411.93994140625,-0.0007289817322603254
2012-10-28,231.638,0.16,7.8,97.5311,85.84,1411.93994140625,-0.0007289817322603254
2012-10-29,231.638,0.16,7.8,97.5311,85.52,1411.93994140625,-0.0007289817322603254
2012-10-30,231.638,0.16,7.8,97.5311,85.65,1411.93994140625,-0.0007289817322603254
2012-10-31,231.638,0.16,7.8,97.5311,86.23,1412.1600341796875,0.00015587969925845435
2012-11-01,231.249,0.16,7.7,97.9084,87.05,1427.5899658203125,0.010926475234507071
2012-11-02,231.249,0.16,7.7,97.9084,84.9,1414.199951171875,-0.009379454163327194
2012-11-03,231.249,0.16,7.7,97.9084,84.9,1414.199951171875,-0.009379454163327194
2012-11-04,231.249,0.16,7.7,97.9084,84.9,1414.199951171875,-0.009379454163327194
2012-11-05,231.249,0.16,7.7,97.9084,85.64,1417.260009765625,0.002163809008205897
2012-11-06,231.249,0.16,7.7,97.9084,88.62,1428.3900146484375,0.007853184882181896
2012-11-07,231.249,0.16,7.7,97.9084,84.5,1394.530029296875,-0.023705000038029778
2012-11-08,231.249,0.16,7.7,97.9084,85.07,1377.510009765625,-0.01220484261628385
2012-11-09,231.249,0.16,7.7,97.9084,86.08,1379.8499755859375,0.001698692425988746
2012-11-10,231.249,0.16,7.7,97.9084,86.08,1379.8499755859375,0.001698692425988746
2012-11-11,231.249,0.16,7.7,97.9084,86.08,1379.8499755859375,0.001698692425988746
2012-11-12,231.249,0.16,7.7,97.9084,85.56,1380.030029296875,0.00013048788935265954
2012-11-13,231.249,0.16,7.7,97.9084,85.38,1374.530029296875,-0.0039854205221913075
2012-11-14,231.249,0.16,7.7,97.9084,86.32,1355.489990234375,-0.013852035718884714
2012-11-15,231.249,0.16,7.7,97.9084,85.45,1353.3299560546875,-0.0015935449138314572
2012-11-16,231.249,0.16,7.7,97.9084,86.62,1359.8800048828125,0.00483994963594836
2012-11-17,231.249,0.16,7.7,97.9084,86.62,1359.8800048828125,0.00483994963594836
2012-11-18,231.249,0.16,7.7,97.9084,86.62,1359.8800048828125,0.00483994963594836
2012-11-19,231.249,0.16,7.7,97.9084,89.05,1386.8900146484375,0.019862053761098286
2012-11-20,231.249,0.16,7.7,97.9084,86.46,1387.81005859375,0.0006633863793055195
2012-11-21,231.249,0.16,7.7,97.9084,87.08,1391.030029296875,0.002320181125065268
2012-11-22,231.249,0.16,7.7,97.9084,87.08,1391.030029296875,0.002320181125065268
2012-11-23,231.249,0.16,7.7,97.9084,87.01,1409.1500244140625,0.013026314842639719
2012-11-24,231.249,0.16,7.7,97.9084,87.01,1409.1500244140625,0.013026314842639719
2012-11-25,231.249,0.16,7.7,97.9084,87.01,1409.1500244140625,0.013026314842639719
2012-11-26,231.249,0.16,7.7,97.9084,87.28,1406.2900390625,-0.0020295818770267315
2012-11-27,231.249,0.16,7.7,97.9084,86.81,1398.93994140625,-0.0052265872985560735
2012-11-28,231.249,0.16,7.7,97.9084,86.1,1409.9300537109375,0.007856028682432292
2012-11-29,231.249,0.16,7.7,97.9084,87.64,1415.949951171875,0.004269642628790704
2012-11-30,231.249,0.16,7.7,97.9084,88.54,1416.1800537109375,0.00016250753698754394
2012-12-01,231.221,0.16,7.9,98.1884,88.54,1416.1800537109375,0.00016250753698754394
2012-12-02,231.221,0.16,7.9,98.1884,88.54,1416.1800537109375,0.00016250753698754394
2012-12-03,231.221,0.16,7.9,98.1884,88.69,1409.4599609375,-0.004745224843287543
2012-12-04,231.221,0.16,7.9,98.1884,88.04,1407.050048828125,-0.0017098123935156417
2012-12-05,231.221,0.16,7.9,98.1884,87.36,1409.280029296875,0.0015848622233496368
2012-12-06,231.221,0.16,7.9,98.1884,85.47,1413.93994140625,0.0033065906083264984
2012-12-07,231.221,0.16,7.9,98.1884,85.45,1418.0699462890625,0.0029209195962771606
2012-12-08,231.221,0.16,7.9,98.1884,85.45,1418.0699462890625,0.0029209195962771606
2012-12-09,231.221,0.16,7.9,98.1884,85.45,1418.0699462890625,0.0029209195962771606
2012-12-10,231.221,0.16,7.9,98.1884,85.14,1418.550048828125,0.0003385605486661003
2012-12-11,231.221,0.16,7.9,98.1884,85.36,1427.8399658203125,0.0065488820784729285
2012-12-12,231.221,0.16,7.9,98.1884,86.35,1428.47998046875,0.0004482397633895907
2012-12-13,231.221,0.16,7.9,98.1884,85.39,1419.449951171875,-0.0063214251654488685
2012-12-14,231.221,0.16,7.9,98.1884,86.32,1413.5799560546875,-0.004135401260425775
2012-12-15,231.221,0.16,7.9,98.1884,86.32,1413.5799560546875,-0.004135401260425775
2012-12-16,231.221,0.16,7.9,98.1884,86.32,1413.5799560546875,-0.004135401260425775
2012-12-17,231.221,0.16,7.9,98.1884,86.71,1430.3599853515625,0.011870590853387819
2012-12-18,231.221,0.16,7.9,98.1884,87.46,1446.7900390625,0.011486656421599406
2012-12-19,231.221,0.16,7.9,98.1884,89.09,1435.81005859375,-0.007589201039747917
2012-12-20,231.221,0.16,7.9,98.1884,89.76,1443.68994140625,0.00548810949285139
2012-12-21,231.221,0.16,7.9,98.1884,88.2,1430.1500244140625,-0.009378687628036508
2012-12-22,231.221,0.16,7.9,98.1884,88.2,1430.1500244140625,-0.009378687628036508
2012-12-23,231.221,0.16,7.9,98.1884,88.2,1430.1500244140625,-0.009378687628036508
2012-12-24,231.221,0.16,7.9,98.1884,88.29,1426.6600341796875,-0.002440296594621194
2012-12-25,231.221,0.16,7.9,98.1884,88.29,1426.6600341796875,-0.002440296594621194
2012-12-26,231.221,0.16,7.9,98.1884,90.71,1419.8299560546875,-0.00478746019469678
2012-12-27,231.221,0.16,7.9,98.1884,90.91,1418.0999755859375,-0.001218442012279497
2012-12-28,231.221,0.16,7.9,98.1884,90.66,1402.4300537109375,-0.011049941573072375
2012-12-29,231.221,0.16,7.9,98.1884,90.66,1402.4300537109375,-0.011049941573072375
2012-12-30,231.221,0.16,7.9,98.1884,90.66,1402.4300537109375,-0.011049941573072375
2012-12-31,231.221,0.16,7.9,98.1884,91.83,1426.18994140625,0.016941941334216226
2013-01-01,231.679,0.14,8.0,98.1736,91.83,1426.18994140625,0.016941941334216226
2013-01-02,231.679,0.14,8.0,98.1736,93.14,1462.4200439453125,0.025403420320955883
2013-01-03,231.679,0.14,8.0,98.1736,92.97,1459.3699951171875,-0.0020856174946130013
2013-01-04,231.679,0.14,8.0,98.1736,93.12,1466.469970703125,0.004865096315322948
2013-01-05,231.679,0.14,8.0,98.1736,93.12,1466.469970703125,0.004865096315322948
2013-01-06,231.679,0.14,8.0,98.1736,93.12,1466.469970703125,0.004865096315322948
2013-01-07,231.679,0.14,8.0,98.1736,93.2,1461.8900146484375,-0.0031231161538831653
2013-01-08,231.679,0.14,8.0,98.1736,93.21,1457.1500244140625,-0.003242371304872038
2013-01-09,231.679,0.14,8.0,98.1736,93.08,1461.02001953125,0.002655865938542279
2013-01-10,231.679,0.14,8.0,98.1736,93.81,1472.1199951171875,0.007597415119266371
2013-01-11,231.679,0.14,8.0,98.1736,93.6,1472.050048828125,-4.7513986152325494e-05
2013-01-12,231.679,0.14,8.0,98.1736,93.6,1472.050048828125,-4.7513986152325494e-05
2013-01-13,231.679,0.14,8.0,98.1736,93.6,1472.050048828125,-4.7513986152325494e-05
2013-01-14,231.679,0.14,8.0,98.1736,94.27,1470.6800537109375,-0.0009306715612543703
2013-01-15,231.679,0.14,8.0,98.1736,93.26,1472.3399658203125,0.0011286697641588184
2013-01-16,231.679,0.14,8.0,98.1736,94.28,1472.6300048828125,0.00019699191031485874
2013-01-17,231.679,0.14,8.0,98.1736,95.49,1480.93994140625,0.005642922184040833
2013-01-18,231.679,0.14,8.0,98.1736,95.61,1485.97998046875,0.0034032703971196288
2013-01-19,231.679,0.14,8.0,98.1736,95.61,1485.97998046875,0.0034032703971196288
2013-01-20,231.679,0.14,8.0,98.1736,95.61,1485.97998046875,0.0034032703971196288
2013-01-21,231.679,0.14,8.0,98.1736,95.61,1485.97998046875,0.0034032703971196288
2013-01-22,231.679,0.14,8.0,98.1736,96.09,1492.56005859375,0.004428106846314561
2013-01-23,231.679,0.14,8.0,98.1736,95.06,1494.81005859375,0.001507477027169024
2013-01-24,231.679,0.14,8.0,98.1736,95.35,1494.8199462890625,6.614683421224399e-06
2013-01-25,231.679,0.14,8.0,98.1736,95.15,1502.9599609375,0.005445481690718124
2013-01-26,231.679,0.14,8.0,98.1736,95.15,1502.9599609375,0.005445481690718124
2013-01-27,231.679,0.14,8.0,98.1736,95.15,1502.9599609375,0.005445481690718124
2013-01-28,231.679,0.14,8.0,98.1736,95.95,1500.1800537109375,-0.0018496216125600817
2013-01-29,231.679,0.14,8.0,98.1736,97.62,1507.8399658203125,0.005105995170664235
2013-01-30,231.679,0.14,8.0,98.1736,97.98,1501.9599609375,-0.0038996213232838084
2013-01-31,231.679,0.14,8.0,98.1736,97.65,1498.1099853515625,-0.0025633010773032927
2013-02-01,232.937,0.15,7.7,98.6434,97.46,1513.1700439453125,0.010052705569688847
2013-02-02,232.937,0.15,7.7,98.6434,97.46,1513.1700439453125,0.010052705569688847
2013-02-03,232.937,0.15,7.7,98.6434,97.46,1513.1700439453125,0.010052705569688847
2013-02-04,232.937,0.15,7.7,98.6434,96.21,1495.7099609375,-0.011538744820964397
2013-02-05,232.937,0.15,7.7,98.6434,96.68,1511.2900390625,0.010416510240551347
2013-02-06,232.937,0.15,7.7,98.6434,96.44,1512.1199951171875,0.0005491705981217621
2013-02-07,232.937,0.15,7.7,98.6434,95.84,1509.3900146484375,-0.0018053993582290984
2013-02-08,232.937,0.15,7.7,98.6434,95.71,1517.9300537109375,0.005657940611518475
2013-02-09,232.937,0.15,7.7,98.6434,95.71,1517.9300537109375,0.005657940611518475
2013-02-10,232.937,0.15,7.7,98.6434,95.71,1517.9300537109375,0.005657940611518475
2013-02-11,232.937,0.15,7.7,98.6434,97.01,1517.010009765625,-0.000606117484177382
2013-02-12,232.937,0.15,7.7,98.6434,97.48,1519.4300537109375,0.001595272232703504
2013-02-13,232.937,0.15,7.7,98.6434,97.03,1520.3299560546875,0.000592263093356804
2013-02-14,232.937,0.15,7.7,98.6434,97.3,1521.3800048828125,0.0006906716689645265
2013-02-15,232.937,0.15,7.7,98.6434,95.95,1519.7900390625,-0.0010450813177572682
2013-02-16,232.937,0.15,7.7,98.6434,95.95,1519.7900390625,-0.0010450813177572682
2013-02-17,232.937,0.15,7.7,98.6434,95.95,1519.7900390625,-0.0010450813177572682
2013-02-18,232.937,0.15,7.7,98.6434,95.95,1519.7900390625,-0.0010450813177572682
2013-02-19,232.937,0.15,7.7,98.6434,96.69,1530.93994140625,0.007336475471722448
2013-02-20,232.937,0.15,7.7,98.6434,94.92,1511.949951171875,-0.012404137955230099
2013-02-21,232.937,0.15,7.7,98.6434,92.79,1502.4200439453125,-0.006303057332801343
2013-02-22,232.937,0.15,7.7,98.6434,93.12,1515.5999755859375,0.008772467921830174
2013-02-23,232.937,0.15,7.7,98.6434,93.12,1515.5999755859375,0.008772467921830174
2013-02-24,232.937,0.15,7.7,98.6434,93.12,1515.5999755859375,0.008772467921830174
2013-02-25,232.937,0.15,7.7,98.6434,92.74,1487.8499755859375,-0.018309580659152336
2013-02-26,232.937,0.15,7.7,98.6434,92.63,1496.93994140625,0.006109463971145868
2013-02-27,232.937,0.15,7.7,98.6434,92.84,1515.989990234375,0.012725994077109837
2013-02-28,232.937,0.15,7.7,98.6434,92.03,1514.6800537109375,-0.0008640799292052304
2013-03-01,232.282,0.14,7.5,99.047,90.71,1518.199951171875,0.002323855425648391
2013-03-02,232.282,0.14,7.5,99.047,90.71,1518.199951171875,0.002323855425648391
2013-03-03,232.282,0.14,7.5,99.047,90.71,1518.199951171875,0.002323855425648391
2013-03-04,232.282,0.14,7.5,99.047,90.13,1525.199951171875,0.00461072337316093
2013-03-05,232.282,0.14,7.5,99.047,90.88,1539.7900390625,0.00956601649469957
2013-03-06,232.282,0.14,7.5,99.047,90.47,1541.4599609375,0.001084512714484509
2013-03-07,232.282,0.14,7.5,99.047,91.53,1544.260009765625,0.0018164914425815581
2013-03-08,232.282,0.14,7.5,99.047,92.01,1551.1800537109375,0.004481139122655131
2013-03-09,232.282,0.14,7.5,99.047,92.01,1551.1800537109375,0.004481139122655131
2013-03-10,232.282,0.14,7.5,99.047,92.01,1551.1800537109375,0.004481139122655131
2013-03-11,232.282,0.14,7.5,99.047,92.07,1556.219970703125,0.0032490857396794137
2013-03-12,232.282,0.14,7.5,99.047,92.44,1552.47998046875,-0.0024032529493148713
